,Unnamed: 0,point_id,u,v,street_id,street,longitude,latitude
314,32397,32397,62662641,2886363007,11037,"LINESTRING (-83.039614 42.34148600000001, -83.0388027 42.34183490000001, -83.0382533 42.3420712, -83.03815599999999 42.342113, -83.038102 42.342150999999994, -83.0379721 42.3422889, -83.03795499999998 42.34230699999999, -83.03793899999998 42.342358999999995, -83.0384408 42.343169499999995)",-83.03922577237681,42.34165295773907
315,32398,32398,62662641,2886363007,11037,"LINESTRING (-83.039614 42.34148600000001, -83.0388027 42.34183490000001, -83.0382533 42.3420712, -83.03815599999999 42.342113, -83.038102 42.342150999999994, -83.0379721 42.3422889, -83.03795499999998 42.34230699999999, -83.03793899999998 42.342358999999995, -83.0384408 42.343169499999995)",-83.03883754475366,42.34181991503481
317,32400,32400,62662641,2886363007,11037,"LINESTRING (-83.039614 42.34148600000001, -83.0388027 42.34183490000001, -83.0382533 42.3420712, -83.03815599999999 42.342113, -83.038102 42.342150999999994, -83.0379721 42.3422889, -83.03795499999998 42.34230699999999, -83.03793899999998 42.342358999999995, -83.0384408 42.343169499999995)",-83.03808185541054,42.34217238523064
318,32401,32401,62662641,2886363007,11037,"LINESTRING (-83.039614 42.34148600000001, -83.0388027 42.34183490000001, -83.0382533 42.3420712, -83.03815599999999 42.342113, -83.038102 42.342150999999994, -83.0379721 42.3422889, -83.03795499999998 42.34230699999999, -83.03793899999998 42.342358999999995, -83.0384408 42.343169499999995)",-83.03800352188459,42.342463215387
319,32402,32402,62662641,2886363007,11037,"LINESTRING (-83.039614 42.34148600000001, -83.0388027 42.34183490000001, -83.0382533 42.3420712, -83.03815599999999 42.342113, -83.038102 42.342150999999994, -83.0379721 42.3422889, -83.03795499999998 42.34230699999999, -83.03793899999998 42.342358999999995, -83.0384408 42.343169499999995)",-83.03819042211177,42.3427650946133
320,32403,32403,62662641,633875111,11038,"LINESTRING (-83.039614 42.34148600000001, -83.0401601 42.3412553, -83.04047049999998 42.3411209)",-83.03990014145948,42.34136511961719
321,32404,32404,62662641,633875111,11038,"LINESTRING (-83.039614 42.34148600000001, -83.0401601 42.3412553, -83.04047049999998 42.3411209)",-83.04018612159359,42.34124403292926
322,32405,32405,62662641,633875113,11039,"LINESTRING (-83.039614 42.34148600000001, -83.0398269 42.3417959, -83.03982989999999 42.341800299999996, -83.0398813 42.341875)",-83.03970308451511,42.34161567276093
323,32406,32406,62662641,633875113,11039,"LINESTRING (-83.039614 42.34148600000001, -83.0398269 42.3417959, -83.03982989999999 42.341800299999996, -83.0398813 42.341875)",-83.0397921690302,42.34174534525442
324,33544,33544,62666097,4175725488,11363,"LINESTRING (-83.0399828 42.340082699999996, -83.04015 42.3401509, -83.0402978 42.340238899999996, -83.04032159999998 42.340257699999995)",-83.04010408742285,42.34013217250878
325,33545,33545,62666097,4175725488,11363,"LINESTRING (-83.0399828 42.340082699999996, -83.04015 42.3401509, -83.0402978 42.340238899999996, -83.04032159999998 42.340257699999995)",-83.04021704437243,42.34019081818017
327,34444,34444,62669659,333441196,11670,"LINESTRING (-83.0456924 42.332999, -83.04553729999999 42.33293400000001)",-83.04558899999999,42.33295566667413
328,34445,34445,62669659,1233720253,11671,"LINESTRING (-83.0456924 42.332999, -83.0457534 42.3329208, -83.0459691 42.3326465)",-83.04578438696248,42.33288139477079
329,34446,34446,62669659,1233720253,11671,"LINESTRING (-83.0456924 42.332999, -83.0457534 42.3329208, -83.0459691 42.3326465)",-83.04587674348123,42.33276394749505
330,34449,34449,62669661,62669659,11674,"LINESTRING (-83.04475539999999 42.333978, -83.0448926 42.3339821, -83.0449301 42.33397219999999, -83.0449604 42.333950599999994, -83.0449682 42.3339443, -83.0451287 42.3337222, -83.0456309 42.333077, -83.0456924 42.332999)",-83.04507109751589,42.33380191044363
331,34450,34450,62669661,62669659,11674,"LINESTRING (-83.04475539999999 42.333978, -83.0448926 42.3339821, -83.0449301 42.33397219999999, -83.0449604 42.333950599999994, -83.0449682 42.3339443, -83.0451287 42.3337222, -83.0456309 42.333077, -83.0456924 42.332999)",-83.04529173850582,42.33351273747599
332,34452,34452,62669663,62917929,11676,"LINESTRING (-83.04370299999998 42.3344133, -83.0437519 42.334488099999994, -83.0439428 42.3347663, -83.04413089999998 42.33505629999999, -83.04413270000002 42.335059, -83.04417099999999 42.335118)",-83.04386120903649,42.33464739702828
333,34453,34453,62669663,62917929,11676,"LINESTRING (-83.04370299999998 42.3344133, -83.0437519 42.334488099999994, -83.0439428 42.3347663, -83.04413089999998 42.33505629999999, -83.04413270000002 42.335059, -83.04417099999999 42.335118)",-83.0440178788524,42.33488205171379
334,34455,34455,62669664,62669667,11678,"LINESTRING (-83.042573 42.334906, -83.04248639999999 42.3349429, -83.0412856 42.33545529999999, -83.04102999999999 42.335564299999994, -83.04096939999998 42.33559019999999)",-83.04218397023874,42.33507195186705
335,34456,34456,62669664,62669667,11678,"LINESTRING (-83.042573 42.334906, -83.04248639999999 42.3349429, -83.0412856 42.33545529999999, -83.04102999999999 42.335564299999994, -83.04096939999998 42.33559019999999)",-83.04179497192852,42.33523794360098
336,34457,34457,62669664,62669667,11678,"LINESTRING (-83.042573 42.334906, -83.04248639999999 42.3349429, -83.0412856 42.33545529999999, -83.04102999999999 42.335564299999994, -83.04096939999998 42.33559019999999)",-83.04140597361831,42.335403934896775
337,34459,34459,62669667,62669670,11680,"LINESTRING (-83.04096939999998 42.33559019999999, -83.04088530000001 42.33562609999999, -83.040041 42.3359804, -83.0399877 42.3360106, -83.0399185 42.3360464, -83.03955749999999 42.3362005, -83.0392364 42.33634059999999, -83.0390249 42.3364317, -83.0389399 42.3364683)",-83.04057914900054,42.33575457269201
338,34460,34460,62669667,62669670,11680,"LINESTRING (-83.04096939999998 42.33559019999999, -83.04088530000001 42.33562609999999, -83.040041 42.3359804, -83.0399877 42.3360106, -83.0399185 42.3360464, -83.03955749999999 42.3362005, -83.0392364 42.33634059999999, -83.0390249 42.3364317, -83.0389399 42.3364683)",-83.04018854237229,42.33591848582141
339,34461,34461,62669667,62669670,11680,"LINESTRING (-83.04096939999998 42.33559019999999, -83.04088530000001 42.33562609999999, -83.040041 42.3359804, -83.0399877 42.3360106, -83.0399185 42.3360464, -83.03955749999999 42.3362005, -83.0392364 42.33634059999999, -83.0390249 42.3364317, -83.0389399 42.3364683)",-83.03980775941842,42.33609367185073
340,34462,34462,62669667,62669670,11680,"LINESTRING (-83.04096939999998 42.33559019999999, -83.04088530000001 42.33562609999999, -83.040041 42.3359804, -83.0399877 42.3360106, -83.0399185 42.3360464, -83.03955749999999 42.3362005, -83.0392364 42.33634059999999, -83.0390249 42.3364317, -83.0389399 42.3364683)",-83.03941956711778,42.33626068190307
342,34464,34464,62669667,62917923,11681,"LINESTRING (-83.04096939999998 42.33559019999999, -83.0410124 42.3356554, -83.04112529999999 42.33584559999999, -83.04119079999998 42.335946500000006, -83.04127129999999 42.33607239999999, -83.04135999999998 42.33618200000001, -83.0413929 42.3362256, -83.041443 42.33629199999999)",-83.04126666213597,42.33606514650273
343,34465,34465,62669670,62669676,11682,"LINESTRING (-83.0389399 42.3364683, -83.0387646 42.33654370000001, -83.0381849 42.3367936, -83.0380128 42.336864899999995)",-83.03863135895236,42.33660113831078
344,34466,34466,62669670,62669676,11682,"LINESTRING (-83.0389399 42.3364683, -83.0387646 42.33654370000001, -83.0381849 42.3367936, -83.0380128 42.336864899999995)",-83.03832291755093,42.33673410278806
345,34468,34468,62669676,62562299,11684,"LINESTRING (-83.0380128 42.336864899999995, -83.03806979999999 42.3369479)",-83.03803180000001,42.336892566678834
346,34469,34469,62669676,62562299,11684,"LINESTRING (-83.0380128 42.336864899999995, -83.03806979999999 42.3369479)",-83.0380508,42.3369202333455
347,35528,35528,62672302,668439140,12030,"LINESTRING (-83.04596459999999 42.3259723, -83.04583749999999 42.3260303, -83.04571699999998 42.326091000000005, -83.045069 42.32648, -83.0448675 42.32658850000001, -83.0447012 42.3266647, -83.04450929999999 42.32673199999999, -83.04430159999998 42.3267871, -83.04408989999999 42.32684329999999, -83.04383519999999 42.3269022, -83.04341369999999 42.326994299999996, -83.0432143 42.3270337, -83.0430104 42.3270672, -83.04295 42.3270799, -83.04285169999999 42.327100699999995, -83.0426667 42.3271559, -83.0425277 42.3271959, -83.04238969999999 42.3272489, -83.04218989999998 42.3273318)",-83.04559745923889,42.326162761532906
348,35529,35529,62672302,668439140,12030,"LINESTRING (-83.04596459999999 42.3259723, -83.04583749999999 42.3260303, -83.04571699999998 42.326091000000005, -83.045069 42.32648, -83.0448675 42.32658850000001, -83.0447012 42.3266647, -83.04450929999999 42.32673199999999, -83.04430159999998 42.3267871, -83.04408989999999 42.32684329999999, -83.04383519999999 42.3269022, -83.04341369999999 42.326994299999996, -83.0432143 42.3270337, -83.0430104 42.3270672, -83.04295 42.3270799, -83.04285169999999 42.327100699999995, -83.0426667 42.3271559, -83.0425277 42.3271959, -83.04238969999999 42.3272489, -83.04218989999998 42.3273318)",-83.04524877154141,42.3263720818312
349,35530,35530,62672302,668439140,12030,"LINESTRING (-83.04596459999999 42.3259723, -83.04583749999999 42.3260303, -83.04571699999998 42.326091000000005, -83.045069 42.32648, -83.0448675 42.32658850000001, -83.0447012 42.3266647, -83.04450929999999 42.32673199999999, -83.04430159999998 42.3267871, -83.04408989999999 42.32684329999999, -83.04383519999999 42.3269022, -83.04341369999999 42.326994299999996, -83.0432143 42.3270337, -83.0430104 42.3270672, -83.04295 42.3270799, -83.04285169999999 42.327100699999995, -83.0426667 42.3271559, -83.0425277 42.3271959, -83.04238969999999 42.3272489, -83.04218989999998 42.3273318)",-83.04489311708757,42.326574706194
350,35531,35531,62672302,668439140,12030,"LINESTRING (-83.04596459999999 42.3259723, -83.04583749999999 42.3260303, -83.04571699999998 42.326091000000005, -83.045069 42.32648, -83.0448675 42.32658850000001, -83.0447012 42.3266647, -83.04450929999999 42.32673199999999, -83.04430159999998 42.3267871, -83.04408989999999 42.32684329999999, -83.04383519999999 42.3269022, -83.04341369999999 42.326994299999996, -83.0432143 42.3270337, -83.0430104 42.3270672, -83.04295 42.3270799, -83.04285169999999 42.327100699999995, -83.0426667 42.3271559, -83.0425277 42.3271959, -83.04238969999999 42.3272489, -83.04218989999998 42.3273318)",-83.04450043258976,42.32673435240494
351,35532,35532,62672302,668439140,12030,"LINESTRING (-83.04596459999999 42.3259723, -83.04583749999999 42.3260303, -83.04571699999998 42.326091000000005, -83.045069 42.32648, -83.0448675 42.32658850000001, -83.0447012 42.3266647, -83.04450929999999 42.32673199999999, -83.04430159999998 42.3267871, -83.04408989999999 42.32684329999999, -83.04383519999999 42.3269022, -83.04341369999999 42.326994299999996, -83.0432143 42.3270337, -83.0430104 42.3270672, -83.04295 42.3270799, -83.04285169999999 42.327100699999995, -83.0426667 42.3271559, -83.0425277 42.3271959, -83.04238969999999 42.3272489, -83.04218989999998 42.3273318)",-83.04407751387,42.32684616432422
352,35533,35533,62672302,668439140,12030,"LINESTRING (-83.04596459999999 42.3259723, -83.04583749999999 42.3260303, -83.04571699999998 42.326091000000005, -83.045069 42.32648, -83.0448675 42.32658850000001, -83.0447012 42.3266647, -83.04450929999999 42.32673199999999, -83.04430159999998 42.3267871, -83.04408989999999 42.32684329999999, -83.04383519999999 42.3269022, -83.04341369999999 42.326994299999996, -83.0432143 42.3270337, -83.0430104 42.3270672, -83.04295 42.3270799, -83.04285169999999 42.327100699999995, -83.0426667 42.3271559, -83.0425277 42.3271959, -83.04238969999999 42.3272489, -83.04218989999998 42.3273318)",-83.04364794095179,42.32694311711828
353,35534,35534,62672302,668439140,12030,"LINESTRING (-83.04596459999999 42.3259723, -83.04583749999999 42.3260303, -83.04571699999998 42.326091000000005, -83.045069 42.32648, -83.0448675 42.32658850000001, -83.0447012 42.3266647, -83.04450929999999 42.32673199999999, -83.04430159999998 42.3267871, -83.04408989999999 42.32684329999999, -83.04383519999999 42.3269022, -83.04341369999999 42.326994299999996, -83.0432143 42.3270337, -83.0430104 42.3270672, -83.04295 42.3270799, -83.04285169999999 42.327100699999995, -83.0426667 42.3271559, -83.0425277 42.3271959, -83.04238969999999 42.3272489, -83.04218989999998 42.3273318)",-83.0432157476898,42.32703341394704
356,36899,36899,62675444,6139083699,12519,"LINESTRING (-83.04529799999999 42.3293686, -83.04517159999999 42.32942849999999, -83.04502969999999 42.3294957)",-83.04511914159258,42.32945334289052
357,36901,36901,62675446,62687669,12521,"LINESTRING (-83.0460654 42.3290533, -83.0460056 42.328977599999995, -83.0456282 42.32851169999999, -83.04556959999998 42.328440799999996)",-83.04590116777952,42.32884867885215
359,36903,36903,62675446,62675444,12522,"LINESTRING (-83.0460654 42.3290533, -83.04593039999999 42.329111999999995, -83.0456197 42.32923559999999, -83.0454077 42.32932, -83.04529799999999 42.3293686)",-83.04581056069168,42.32915967347103
360,36904,36904,62675446,62675444,12522,"LINESTRING (-83.0460654 42.3290533, -83.04593039999999 42.329111999999995, -83.0456197 42.32923559999999, -83.0454077 42.32932, -83.04529799999999 42.3293686)",-83.04555281369069,42.32926222833537
361,36907,36907,62675450,333440320,12525,"LINESTRING (-83.04859349999998 42.32796929999999, -83.048545 42.3278967, -83.04829199999999 42.327590099999995, -83.0481294 42.327422899999995, -83.0480797 42.3273571)",-83.04843264227242,42.32776053860628
362,36908,36908,62675450,333440320,12525,"LINESTRING (-83.04859349999998 42.32796929999999, -83.048545 42.3278967, -83.04829199999999 42.327590099999995, -83.0481294 42.327422899999995, -83.0480797 42.3273571)",-83.04825976851448,42.327556956711966
364,37199,37199,62676154,4914367019,12605,"LINESTRING (-83.0526522 42.3396321, -83.0526645 42.339514099999995, -83.0525859 42.3393941, -83.0522923 42.338971, -83.05224909999998 42.33890670000001)",-83.05241241327468,42.33914409273687
365,37200,37200,62676154,4914366994,12606,"LINESTRING (-83.0526522 42.3396321, -83.052702 42.3397073, -83.0528476 42.3399242, -83.05297119999999 42.3401119, -83.05300889999998 42.34016359999999)",-83.05277058437456,42.33980947008524
366,37201,37201,62676154,4914366994,12606,"LINESTRING (-83.0526522 42.3396321, -83.052702 42.3397073, -83.0528476 42.3399242, -83.05297119999999 42.3401119, -83.05300889999998 42.34016359999999)",-83.05288887103639,42.33998687460544
367,37202,37202,62676159,62892854,12607,"LINESTRING (-83.0501806 42.340724200000004, -83.0502481 42.3408119, -83.05054039999999 42.341191, -83.0505745 42.3412337)",-83.05031154500386,42.3408941855208
368,37203,37203,62676159,62892854,12607,"LINESTRING (-83.0501806 42.340724200000004, -83.0502481 42.3408119, -83.05054039999999 42.341191, -83.0505745 42.3412337)",-83.05044258035392,42.34106413255748
369,37204,37204,62676159,62676164,12608,"LINESTRING (-83.0501806 42.340724200000004, -83.05007199999999 42.3407702, -83.0498179 42.34087099999999, -83.04850909999999 42.3414304, -83.04844229999999 42.34145889999999)",-83.0497870748875,42.340884175154976
370,37205,37205,62676159,62676164,12608,"LINESTRING (-83.0501806 42.340724200000004, -83.05007199999999 42.3407702, -83.0498179 42.34087099999999, -83.04850909999999 42.3414304, -83.04844229999999 42.34145889999999)",-83.04939824507255,42.34105036711175
371,37206,37206,62676159,62676164,12608,"LINESTRING (-83.0501806 42.340724200000004, -83.05007199999999 42.3407702, -83.0498179 42.34087099999999, -83.04850909999999 42.3414304, -83.04844229999999 42.34145889999999)",-83.0490094152576,42.34121655862926
373,37208,37208,62676164,333449244,12609,"LINESTRING (-83.04844229999999 42.34145889999999, -83.04839129999999 42.34138860000001, -83.0482309 42.34116449999999, -83.04799679999999 42.3408055, -83.0479633 42.34075190000001)",-83.04811697341165,42.34098979010988
374,37209,37209,62676164,62729377,12610,"LINESTRING (-83.04844229999999 42.34145889999999, -83.048463 42.34150009999999, -83.0487984 42.341995999999995, -83.04882999999998 42.34207099999999)",-83.04857291553182,42.34166261418228
375,37210,37210,62676164,62729377,12610,"LINESTRING (-83.04844229999999 42.34145889999999, -83.048463 42.34150009999999, -83.0487984 42.341995999999995, -83.04882999999998 42.34207099999999)",-83.0487094186288,42.34186443847904
376,37240,37240,62676306,62997661,12625,"LINESTRING (-83.060479 42.33663000000001, -83.06042439999999 42.336565799999995, -83.0602597 42.3363894, -83.0599316 42.33603819999999, -83.05987209999999 42.33596159999999)",-83.06027640071056,42.33640728712238
377,37241,37241,62676306,62997661,12625,"LINESTRING (-83.060479 42.33663000000001, -83.06042439999999 42.336565799999995, -83.0602597 42.3363894, -83.0599316 42.33603819999999, -83.05987209999999 42.33596159999999)",-83.06007005307077,42.33618640114883
378,38952,38952,62681948,4664698623,13262,"LINESTRING (-83.04562679999998 42.3302828, -83.045703 42.33025529999999, -83.0457756 42.3302235, -83.0458698 42.3301823, -83.04592820000002 42.33016799999999, -83.0459354 42.3301663)",-83.04572976362506,42.330243577091714
379,38953,38953,62681948,4664698623,13262,"LINESTRING (-83.04562679999998 42.3302828, -83.045703 42.33025529999999, -83.0457756 42.3302235, -83.0458698 42.3301823, -83.04592820000002 42.33016799999999, -83.0459354 42.3301663)",-83.04582949948932,42.33019992612899
380,38954,38954,62681948,5298096151,13263,"LINESTRING (-83.04562679999998 42.3302828, -83.0456704 42.33034940000001, -83.045728 42.3304257, -83.0460933 42.3308821, -83.0461831 42.3309927, -83.04620109999999 42.3310186, -83.04621919999998 42.3310536, -83.04623200000002 42.331097, -83.0462363 42.33114599999999, -83.0462199 42.33120089999999)",-83.04584557255995,42.33057259364464
381,38955,38955,62681948,5298096151,13263,"LINESTRING (-83.04562679999998 42.3302828, -83.0456704 42.33034940000001, -83.045728 42.3304257, -83.0460933 42.3308821, -83.0461831 42.3309927, -83.04620109999999 42.3310186, -83.04621919999998 42.3310536, -83.04623200000002 42.331097, -83.0462363 42.33114599999999, -83.0462199 42.33120089999999)",-83.04607430116161,42.33085836323563
382,38958,38958,62681957,62715782,13266,"LINESTRING (-83.0494102 42.3349436, -83.04945669999998 42.334922, -83.0495416 42.334885899999996, -83.04992389999998 42.3347239, -83.0500831 42.33466529999999)",-83.04963205216075,42.33484757084583
383,38959,38959,62681957,62715782,13266,"LINESTRING (-83.0494102 42.3349436, -83.04945669999998 42.334922, -83.0495416 42.334885899999996, -83.04992389999998 42.3347239, -83.0500831 42.33466529999999)",-83.04985512207924,42.33475304474215
384,38960,38960,62681957,62681961,13267,"LINESTRING (-83.0494102 42.3349436, -83.04945829999998 42.335004, -83.0495438 42.33511159999999, -83.0496722 42.33527289999999, -83.04996 42.33565419999999, -83.0500336 42.3357436, -83.0501468 42.3358994, -83.05021089999998 42.335989999999995)",-83.04963789226065,42.33522980161091
385,38961,38961,62681957,62681961,13267,"LINESTRING (-83.0494102 42.3349436, -83.04945829999998 42.335004, -83.0495438 42.33511159999999, -83.0496722 42.33527289999999, -83.04996 42.33565419999999, -83.0500336 42.3357436, -83.0501468 42.3358994, -83.05021089999998 42.335989999999995)",-83.0498580865172,42.3355191772936
386,38962,38962,62681961,1233667232,13268,"LINESTRING (-83.05021089999998 42.335989999999995, -83.05013529999998 42.3360231, -83.05010799999998 42.33603430000001, -83.05004019999998 42.336066, -83.0500179 42.3360764, -83.049737 42.336285, -83.04969819999998 42.3363133, -83.04961629999998 42.33639320000001)",-83.04998569925961,42.33610031272448
387,38963,38963,62681961,1233667232,13268,"LINESTRING (-83.05021089999998 42.335989999999995, -83.05013529999998 42.3360231, -83.05010799999998 42.33603430000001, -83.05004019999998 42.336066, -83.0500179 42.3360764, -83.049737 42.336285, -83.04969819999998 42.3363133, -83.04961629999998 42.33639320000001)",-83.04979428637812,42.33624245844536
388,38964,38964,62681987,62681989,13269,"LINESTRING (-83.0546514 42.3425644, -83.054771 42.342741000000004)",-83.05469126666667,42.34262326672178
389,38965,38965,62681987,62681989,13269,"LINESTRING (-83.0546514 42.3425644, -83.054771 42.342741000000004)",-83.05473113333333,42.34268213338845
390,38966,38966,62681987,4914366994,13270,"LINESTRING (-83.0546514 42.3425644, -83.05467989999998 42.34247379999999, -83.0545221 42.3422396, -83.0542649 42.3418592, -83.0542157 42.34177929999999, -83.05412040000002 42.34163399999999, -83.05407759999999 42.34156459999999, -83.0537063 42.34100339999999, -83.0534694 42.340675899999994, -83.0532648 42.3404085, -83.05312009999999 42.3402006, -83.05300889999998 42.34016359999999)",-83.05453577024299,42.342259888823534
391,38967,38967,62681987,4914366994,13270,"LINESTRING (-83.0546514 42.3425644, -83.05467989999998 42.34247379999999, -83.0545221 42.3422396, -83.0542649 42.3418592, -83.0542157 42.34177929999999, -83.05412040000002 42.34163399999999, -83.05407759999999 42.34156459999999, -83.0537063 42.34100339999999, -83.0534694 42.340675899999994, -83.0532648 42.3404085, -83.05312009999999 42.3402006, -83.05300889999998 42.34016359999999)",-83.05433501841802,42.34196290569557
392,38968,38968,62681987,4914366994,13270,"LINESTRING (-83.0546514 42.3425644, -83.05467989999998 42.34247379999999, -83.0545221 42.3422396, -83.0542649 42.3418592, -83.0542157 42.34177929999999, -83.05412040000002 42.34163399999999, -83.05407759999999 42.34156459999999, -83.0537063 42.34100339999999, -83.0534694 42.340675899999994, -83.0532648 42.3404085, -83.05312009999999 42.3402006, -83.05300889999998 42.34016359999999)",-83.05413999741378,42.34166387940016
394,38970,38970,62681987,4914366994,13270,"LINESTRING (-83.0546514 42.3425644, -83.05467989999998 42.34247379999999, -83.0545221 42.3422396, -83.0542649 42.3418592, -83.0542157 42.34177929999999, -83.05412040000002 42.34163399999999, -83.05407759999999 42.34156459999999, -83.0537063 42.34100339999999, -83.0534694 42.340675899999994, -83.0532648 42.3404085, -83.05312009999999 42.3402006, -83.05300889999998 42.34016359999999)",-83.05374802507187,42.341066465454055
395,38971,38971,62681987,4914366994,13270,"LINESTRING (-83.0546514 42.3425644, -83.05467989999998 42.34247379999999, -83.0545221 42.3422396, -83.0542649 42.3418592, -83.0542157 42.34177929999999, -83.05412040000002 42.34163399999999, -83.05407759999999 42.34156459999999, -83.0537063 42.34100339999999, -83.0534694 42.340675899999994, -83.0532648 42.3404085, -83.05312009999999 42.3402006, -83.05300889999998 42.34016359999999)",-83.05353930180793,42.340772535222165
396,38972,38972,62681987,4914366994,13270,"LINESTRING (-83.0546514 42.3425644, -83.05467989999998 42.34247379999999, -83.0545221 42.3422396, -83.0542649 42.3418592, -83.0542157 42.34177929999999, -83.05412040000002 42.34163399999999, -83.05407759999999 42.34156459999999, -83.0537063 42.34100339999999, -83.0534694 42.340675899999994, -83.0532648 42.3404085, -83.05312009999999 42.3402006, -83.05300889999998 42.34016359999999)",-83.0533212689566,42.34048230167274
397,38973,38973,62681989,62681991,13271,"LINESTRING (-83.054771 42.342741000000004, -83.05494219999999 42.34299639999999, -83.0549837 42.3430611, -83.055153 42.343311)",-83.05489835845032,42.342930996291656
399,38975,38975,62681989,62908337,13272,"LINESTRING (-83.054771 42.342741000000004, -83.05465909999998 42.34278890000001, -83.0545804 42.342825299999994, -83.05417989999998 42.3429953, -83.0540175 42.343063799999996, -83.0526724 42.3436396, -83.05255879999999 42.3436894)",-83.05438354470182,42.342908859110345
400,38976,38976,62681989,62908337,13272,"LINESTRING (-83.054771 42.342741000000004, -83.05465909999998 42.34278890000001, -83.0545804 42.342825299999994, -83.05417989999998 42.3429953, -83.0540175 42.343063799999996, -83.0526724 42.3436396, -83.05255879999999 42.3436894)",-83.05399384400643,42.34307392652023
401,38977,38977,62681989,62908337,13272,"LINESTRING (-83.054771 42.342741000000004, -83.05465909999998 42.34278890000001, -83.0545804 42.342825299999994, -83.05417989999998 42.3429953, -83.0540175 42.343063799999996, -83.0526724 42.3436396, -83.05255879999999 42.3436894)",-83.05360516760126,42.34324030862324
402,38978,38978,62681989,62908337,13272,"LINESTRING (-83.054771 42.342741000000004, -83.05465909999998 42.34278890000001, -83.0545804 42.342825299999994, -83.05417989999998 42.3429953, -83.0540175 42.343063799999996, -83.0526724 42.3436396, -83.05255879999999 42.3436894)",-83.05321649119611,42.34340669028593
403,38979,38979,62681991,62879414,13273,"LINESTRING (-83.055153 42.343311, -83.05525899999999 42.34326510000001, -83.0553184 42.34323929999999, -83.0557351 42.3430591, -83.055868 42.343001599999994, -83.05626859999998 42.3428282, -83.05648189999998 42.3427359, -83.05662499999998 42.342673999999995, -83.0571616 42.3424417, -83.0572516 42.3424028)",-83.05554057560062,42.34314322124683
404,38980,38980,62681991,62879414,13273,"LINESTRING (-83.055153 42.343311, -83.05525899999999 42.34326510000001, -83.0553184 42.34323929999999, -83.0557351 42.3430591, -83.055868 42.343001599999994, -83.05626859999998 42.3428282, -83.05648189999998 42.3427359, -83.05662499999998 42.342673999999995, -83.0571616 42.3424417, -83.0572516 42.3424028)",-83.05592822294892,42.34297553248351
405,38981,38981,62681991,62879414,13273,"LINESTRING (-83.055153 42.343311, -83.05525899999999 42.34326510000001, -83.0553184 42.34323929999999, -83.0557351 42.3430591, -83.055868 42.343001599999994, -83.05626859999998 42.3428282, -83.05648189999998 42.3427359, -83.05662499999998 42.342673999999995, -83.0571616 42.3424417, -83.0572516 42.3424028)",-83.05631581234735,42.34280777010234
407,41668,41668,62687660,63037459,14171,"LINESTRING (-83.0469766 42.3278404, -83.04742550000002 42.328394, -83.04746749999998 42.328445599999995)",-83.04714019444133,42.32804215124974
408,41669,41669,62687660,63037459,14171,"LINESTRING (-83.0469766 42.3278404, -83.04742550000002 42.328394, -83.04746749999998 42.328445599999995)",-83.0473037888827,42.32824390185242
409,41671,41671,62687669,62687660,14173,"LINESTRING (-83.04556959999998 42.328440799999996, -83.0456988 42.3283826, -83.04615040000002 42.328188100000006, -83.0462262 42.3281563, -83.0467206 42.3279486, -83.04685899999998 42.3278905, -83.0469766 42.3278404)",-83.04595617375696,42.32827175154463
410,41672,41672,62687669,62687660,14173,"LINESTRING (-83.04556959999998 42.328440799999996, -83.0456988 42.3283826, -83.04615040000002 42.328188100000006, -83.0462262 42.3281563, -83.0467206 42.3279486, -83.04685899999998 42.3278905, -83.0469766 42.3278404)",-83.04634550546751,42.32810617921812
412,42153,42153,62694099,62609967,14356,"LINESTRING (-83.04263469999998 42.33662609999999, -83.0426706 42.3366792, -83.04316919999998 42.33745259999999, -83.04326659999998 42.337497)",-83.04302250556266,42.33722505690847
413,42154,42154,62694099,62799017,14357,"LINESTRING (-83.04263469999998 42.33662609999999, -83.0425429 42.336663699999995, -83.04230069999998 42.33676979999999, -83.0419667 42.336912399999996, -83.0418781 42.3369559)",-83.04238125153827,42.33673451299174
415,43841,43841,62700854,62700856,14963,"LINESTRING (-83.0353591 42.3310171, -83.03538689999999 42.33105659999999, -83.0354234 42.33110849999999, -83.0356561 42.3314519, -83.03577290000001 42.33162279999999, -83.0357963 42.331657199999995)",-83.0355058007956,42.3312301007009
416,43842,43842,62700854,62700856,14963,"LINESTRING (-83.0353591 42.3310171, -83.03538689999999 42.33105659999999, -83.0354234 42.33110849999999, -83.0356561 42.3314519, -83.03577290000001 42.33162279999999, -83.0357963 42.331657199999995)",-83.03565061874298,42.331443811222
417,43847,43847,62700854,633088971,14965,"LINESTRING (-83.0353591 42.3310171, -83.0354547 42.33097639999999, -83.0357688 42.33084089999999, -83.0372375 42.3302072, -83.0373516 42.3301728)",-83.03574735522061,42.33085015110004
418,43848,43848,62700854,633088971,14965,"LINESTRING (-83.0353591 42.3310171, -83.0354547 42.33097639999999, -83.0357688 42.33084089999999, -83.0372375 42.3302072, -83.0373516 42.3301728)",-83.03613527705238,42.330682776741234
419,43849,43849,62700854,633088971,14965,"LINESTRING (-83.0353591 42.3310171, -83.0354547 42.33097639999999, -83.0357688 42.33084089999999, -83.0372375 42.3302072, -83.0373516 42.3301728)",-83.03652319792327,42.33051540071985
